time,Rainfall,Max_Temp,Soil_Moisture,SPI
2000-09-24,19.714635422847568,30.772993,299.5705261230469,1.67106684462786
2000-10-01,1.7295667795042924,33.693256,299.8130798339844,-0.1889799510287454
2001-06-03,19.64290791089191,35.78984,308.8316955566406,0.0
2001-06-10,21.556105440332946,35.516533,309.7986755371094,0.0
2001-06-17,17.47126045132423,34.444965,308.167236328125,0.0
2001-06-24,98.6721314374004,31.821156,303.4550476074219,0.9967263351699424
2001-07-01,102.27964033561685,31.238775,303.1185607910156,1.37582733438681
2001-07-08,33.96724163689208,33.414356,305.3948669433594,0.9457035501641304
2001-07-15,97.99981709596884,31.18721,303.0478210449219,1.104544344260967
2001-07-22,102.52981301059906,30.98578,302.1380920410156,0.9753821213033368
2001-07-29,89.19207959211548,32.19585,302.8973083496094,0.5853174792073553
2001-08-05,58.78297389513493,32.705784,302.18121337890625,1.005856007402954
2001-08-12,29.079186567696777,33.534355,302.9079895019531,0.3660169189925161
2001-08-19,49.955970381570125,32.895576,303.09552001953125,-0.4639617720516852
2001-08-26,66.00639568217588,32.922245,302.064697265625,-0.8677564193105162
2001-09-02,133.55093965247056,32.502724,301.1171569824219,0.7975111110588056
2001-09-09,68.83321673795581,32.584354,300.6223449707031,1.304821127952114
2001-09-16,29.135117009635607,33.54333,300.9138488769531,0.92630167081939
2001-09-23,4.31239696070008,35.057957,300.7062683105469,0.4932210873368578
2001-09-30,4.989753171393689,34.709183,301.7610778808594,-0.9086944160123862
2002-06-02,1.0011487194221385,38.460716,309.9066162109375,0.0
2002-06-09,12.708383024826537,38.385036,311.1133728027344,0.0
2002-06-16,16.741380878554207,37.309322,311.2040405273437,0.0
2002-06-23,28.208951897891986,37.816463,311.17401123046875,-0.5607827729824841
2002-06-30,24.5014945436405,34.16891,307.5597229003906,-0.7404430420268774
2002-07-07,102.26095703782607,33.542244,305.6756286621094,-0.137525567918703
2002-07-14,3.5048029382516,38.43905,309.8469543457031,-0.94750070806306
2002-07-21,38.295604799133145,35.363945,307.0247497558594,-1.2685876943404275
2002-07-28,24.317463370325573,35.697277,306.312255859375,-1.4183789347488889
2002-08-04,38.95177474155696,34.813744,305.530029296875,-2.517059541043392
2002-08-11,61.76494715096307,33.828163,304.1566772460937,-1.3954820506531267
2002-08-18,111.18018586615467,30.446123,301.0314025878906,-0.3073882353813047
2002-08-25,41.52664265305783,31.453741,301.2172546386719,0.0644313782725447
2002-09-01,30.200957227498293,33.26381,302.16046142578125,0.0839088891808926
2002-09-08,51.25096319305853,32.170067,301.2670288085937,0.0143232186474327
2002-09-15,82.81060728765209,30.514421,300.4389953613281,-0.2756507126700379
2002-09-22,15.383992916285774,33.036053,300.5822448730469,-0.2418376632482232
2002-09-29,50.81047552505876,30.640545,299.8688049316406,0.3667046429377007
2002-10-06,0.365440244874815,33.29333,299.7310485839844,0.1150527444406187
2003-06-01,0.0,43.463337,310.9676208496094,0.0
2003-06-08,13.438150480063292,40.284283,311.6910095214844,0.0
2003-06-15,6.535943170316028,40.092175,312.3563537597656,0.0
2003-06-22,20.70571048038393,37.043606,309.8616027832031,-0.84456253400545
2003-06-29,88.87067284386089,33.034557,304.5453796386719,-0.1049640212146158
2003-07-06,53.55137467822128,33.7566,304.848388671875,-0.1650379085377809
2003-07-13,84.01197275565598,33.338505,303.54449462890625,0.0954871935205339
2003-07-20,38.44994364031693,33.953945,304.5066223144531,0.0163356622563811
2003-07-27,65.72521102553519,33.108845,304.3036499023437,-0.471946644233243
2003-08-03,102.5114788861986,30.931904,301.8927917480469,0.1693045793392994
2003-08-10,40.11718867104637,34.30714,304.2140197753906,-0.130673192508587
2003-08-17,94.9857194680367,31.730545,301.83697509765625,0.8344903704033838
2003-08-24,109.62920687948592,31.458775,300.9851379394531,1.827730186640744
2003-08-31,37.8301940559797,32.84408,302.0174255371094,0.8810279205381466
2003-09-07,112.22936045544316,30.948912,300.8188781738281,1.861685294963808
2003-09-14,66.22624516878685,31.24762,300.82342529296875,1.2982652003029451
2003-09-21,51.50403694835675,32.326664,301.0995178222656,0.911323199337445
2003-09-28,67.55488760105884,31.028706,299.8140563964844,1.7007117170543404
2003-10-05,21.73003447034063,30.274523,299.30438232421875,0.7818959427413671
2004-06-06,9.344228282081383,39.042618,311.2040100097656,0.0
2004-06-13,18.503317643446422,35.697212,309.9372253417969,0.0
2004-06-20,117.60618392908334,30.237959,302.572265625,0.0
2004-06-27,19.972834735075487,35.036736,306.4571838378906,0.3761158006469796
2004-07-04,19.793602463510567,36.321228,308.5193176269531,-0.0816283144069787
2004-07-11,116.31681596166896,31.95456,303.1169738769531,0.4078030268919742
2004-07-18,61.34853051208558,32.715916,303.6037292480469,-0.6166763341577907
2004-07-25,22.86650833430408,33.82905,304.2450561523437,-0.7482019214347787
2004-08-01,25.885028551529796,32.91524,303.38543701171875,-0.7609603626058337
2004-08-08,32.411895714727414,32.755985,302.97174072265625,-1.7109163390317306
2004-08-15,56.96653603207673,32.16286,302.42431640625,-1.975918621166393
2004-08-22,73.63214660272763,32.06238,301.94012451171875,-1.1483376811157449
2004-08-29,29.698344837357528,32.32245,301.8945617675781,-1.0093031718073746
2004-09-05,10.4082218212531,34.52252,302.8834533691406,-0.9583430630861764
2004-09-12,19.91576102898069,34.55136,303.04766845703125,-1.2207758382591272
2004-09-19,39.30497553797751,32.197075,300.96795654296875,-1.2926374540533765
2004-09-26,44.942616679345385,32.19932,300.8692321777344,-0.8085519280089855
2004-10-03,5.153372194726754,33.965237,301.19927978515625,-0.3482960672230014
2005-06-05,0.2479089214636461,42.442665,311.02716064453125,0.0
2005-06-12,4.204053596885752,41.4966,311.7548828125,0.0
2005-06-19,0.912496452022643,43.639385,312.9344177246094,0.0
2005-06-26,33.11960330545685,37.952038,311.1321716308594,-0.8792179848408832
2005-07-03,89.08012622893943,32.387756,304.9049987792969,-0.1349234553243803
2005-07-10,39.27783611933463,33.100407,304.8300170898437,-0.2626985779554366
2005-07-17,115.86791666548184,30.881428,301.9297790527344,0.450810689521724
2005-07-24,85.70118111189808,32.84939,302.687255859375,0.8840104449561632
2005-07-31,28.81606607587777,33.36442,304.03125,-0.1116854127041143
2005-08-07,62.92894313590479,32.521294,302.95391845703125,0.207155285232104
2005-08-14,12.965349838572696,33.78211,303.1830749511719,-0.9851360240616494
2005-08-21,95.90705366546874,31.836597,301.7161560058594,-0.912934124862719
2005-08-28,108.42605059194196,31.64483,301.0523986816406,0.5681957062135449
2005-09-04,10.392248473381692,35.06558,302.52105712890625,-0.2733582257266342
2005-09-11,24.43082783648568,33.24864,301.6834411621094,0.0909278703441515
2005-09-18,54.227345672211726,30.387346,299.6632995605469,-0.3845655618076489
2005-09-25,16.988160422248562,32.31973,301.033203125,-1.204835169799931
2005-10-02,2.001271328052683,32.81381,300.4705810546875,-1.0406827698123091
2006-06-04,30.73815447442832,35.653214,308.65350341796875,0.0
2006-06-11,51.42195618410942,34.749798,305.957763671875,0.0
2006-06-18,1.1228560869765545,39.653538,310.4375,0.0
2006-06-25,7.631794167587357,37.584965,309.8933410644531,-0.0517029038635056
2006-07-02,60.97806755741583,33.6366,305.8998107910156,-0.2175474066895378
2006-07-09,73.51868682610292,33.14109,305.0265808105469,-0.5196668001649447
2006-07-16,98.64651389836068,31.600409,302.6042175292969,0.0206168103173386
2006-07-23,55.76808873621108,32.39313,303.2190246582031,0.3368610416198542
2006-07-30,69.86042483452789,31.973879,302.223388671875,0.2512362710374695
